st1,st2,st3,st4,st5,st6,st7,st8,st9,st10,st11,st12,st13,st14,st15,st16,st17,st18,st19,st20,st21,st22,st23,st24,st25,st26,st27,st28,st29,st30,st31,st32,st33,st34,st35,st36,st37,st38,st39,st40,st41,st42,st43,st44,st45,cpu-cycles,instructions,bus-cycles,cache-references,cache-misses,branch-instructions,branch-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-icache-loads,L1-icache-load-missesd,TLB-load-misses,iTLB-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,Label
78,38,20,1,42,15,3,32,5,2,7,0,64,14,0,78,11,27,20,113,109,1,32,1,1,2,74,4,0,0,1,1,347,55,0,0,69,0,22042,3,21,0,78,73,43,0.592401,1,0.206985,0.503103,0.000001,0.100653,0.001865,0.28048,0.000001,0.222521,0,0.22331,0.000001,0.000001,0.000001,0.000002,0,0,0,O3
19,10,5,0,10,5,0,7,1,1,3,0,16,3,0,19,1,8,5,29,18,0,34,2,0,0,19,0,0,0,0,0,62,5,0,0,11,0,21893,1,5,0,19,19,10,2.521555,1,0.840519,0.45357,0.000036,0.162856,0.000021,0.255894,0.000068,0.197677,0,0.221344,0.000037,0.000026,0.000017,0.000105,0.000002,0.00004,0,O2
64,43,17,0,44,15,1,38,3,2,13,0,55,9,0,64,3,20,17,66,21,14,58,1,0,2,41,23,0,0,1,0,256,52,0,0,18,0,21955,4,7,0,49,48,0,2.617905,1,1.017703,0.516605,0.068154,0.069465,0.000025,0.378829,0.067987,0.137767,0.000171,0.014367,0,0.053645,0.000003,0.144798,0.004693,0.068143,0.000032,O3
53,35,14,0,36,12,1,31,2,1,11,0,45,8,0,53,3,16,14,52,14,9,58,2,0,0,53,0,0,0,0,0,179,32,0,0,12,0,0,3,7,0,40,39,0,2.635518,1,1.024532,0.518199,0.068591,0.069155,0.000025,0.379921,0.068406,0.138284,0.000172,0.01296,0.000005,0.053997,0.000003,0.145985,0.004664,0.068589,0.000032,O2
49,32,13,0,33,11,1,28,2,1,10,0,42,7,0,49,3,16,13,55,21,14,60,2,0,0,49,0,0,0,0,0,205,36,0,0,15,0,21927,3,7,0,50,46,0,2.86014,1,0.953369,0.534517,0.041219,0.041356,0.000042,0.431017,0.041296,0.103241,0.000016,0.27284,0.000001,0.023732,0.000003,0.119087,0.005253,0.041251,0.000012,O2
49,32,13,0,33,11,1,28,2,1,10,0,43,6,0,49,3,16,13,51,22,10,58,2,0,0,49,0,0,0,0,0,178,28,0,0,14,0,21923,3,7,0,47,44,0,0.359524,1,1.019338,0.434982,0.045664,0.051504,0.00062,0.342941,0.045738,0.092067,0.000055,0.262714,0.000001,0.045272,0.000003,0.131726,0.005706,0.045739,0.000012,O2
41,26,11,0,27,9,1,22,2,1,8,0,34,7,0,41,3,14,11,42,17,5,60,2,0,0,41,0,0,0,0,0,148,24,0,0,10,0,22065,2,7,0,38,37,0,4.349419,1,1.449643,0.482854,0.056591,0.065944,0.000067,0.353817,0.056632,0.12904,0.000012,0.015638,0.000009,0.063758,0.000004,0.172635,0.003765,0.056623,0.000009,O3
73,50,19,0,51,17,1,46,2,1,16,0,63,10,0,73,3,20,19,78,32,10,60,1,0,0,73,0,0,0,0,0,243,37,0,0,22,0,21978,5,7,0,67,64,0,1.456761,1,0.69101,0.498419,0.032379,0.063678,0.000342,0.377308,0.032238,0.121145,0.000011,0.28278,0.000003,0.029921,0.000003,0.087859,0.003844,0.032392,0.000009,Ofast
85,59,22,0,60,20,1,55,2,1,19,0,74,11,0,85,3,24,22,87,40,10,60,1,0,0,85,0,0,0,0,0,279,47,0,0,30,0,22097,7,7,0,76,67,0,2.213547,1,0.736798,0.5012,0.033999,0.064734,0.000244,0.375748,0.03432,0.125214,0.000031,0.259949,0.000003,0.030959,0.000003,0.09562,0.003941,0.034362,0.000008,Ofast
73,50,19,0,51,17,1,46,2,1,16,0,65,8,0,73,3,15,19,54,22,9,58,1,0,0,73,0,0,0,0,0,214,44,0,0,19,0,21939,2,7,1,41,39,0,0.149449,1,0.847438,0.584648,0.037137,0.078445,0.000026,0.42666,0.037064,0.158451,0.000084,0.104027,0.000004,0.032278,0.000002,0.10725,0.005079,0.037148,0.000005,O3
67,45,18,0,46,16,1,40,3,2,14,0,59,8,0,67,4,21,18,61,23,10,111,2,0,0,67,0,0,0,0,0,232,48,0,0,17,0,21971,3,11,0,48,46,0,0.233073,1,1.59761,0.530048,0.064581,0.067875,0.000175,0.399212,0.064614,0.130918,0.000164,0.089323,0.000001,0.050922,0.000005,0.195777,0.002157,0.064912,0.000015,O3
77,53,20,0,54,18,1,49,2,1,17,0,70,7,0,77,3,14,20,55,23,9,58,1,0,0,77,0,0,0,0,0,207,40,0,0,20,0,22034,2,7,1,42,40,0,1.301297,1,0.838166,0.573711,0.03716,0.076721,0.000028,0.416301,0.037149,0.15749,0.000025,0.223063,0.000004,0.033799,0.000002,0.106531,0.004582,0.037186,0.000004,O3
93,65,24,0,66,22,1,61,2,1,21,0,80,13,0,93,3,20,24,85,28,17,39,1,0,0,93,0,0,0,0,0,307,62,0,0,27,0,21896,5,7,1,59,56,0,1.421138,1,0.835546,0.571226,0.037542,0.077938,0.000029,0.412777,0.037435,0.1577,0.000082,0.240579,0.000001,0.034091,0.000003,0.107399,0.004613,0.037543,0.000004,Ofast
44,26,14,0,28,10,2,19,6,3,7,0,40,4,0,44,7,12,14,28,21,0,58,2,0,2,37,7,0,0,1,0,125,24,0,0,13,0,22063,1,7,0,31,26,0,0.684615,1,0.227975,0.545552,0.001544,0.078769,0.001631,0.36556,0.001551,0.179996,0.000001,0.322765,0.000002,0.000023,0.000001,0.002979,0.001215,0.001553,0,O1
66,41,21,0,43,17,2,30,10,7,10,0,58,8,0,66,7,14,21,39,40,0,60,1,0,2,36,16,14,0,5,0,277,69,0,0,34,0,21900,2,7,0,56,53,0,1.435518,1,0.478519,0.520359,0.018629,0.080114,0.000036,0.360243,0.018586,0.160119,0.00006,0.261275,0.000007,0.01989,0.000001,0.055656,0.001171,0.018653,0.000002,O2
53,35,14,0,36,12,1,31,2,1,11,0,44,9,0,53,3,18,14,69,36,54,58,2,0,0,53,0,0,0,0,0,335,79,0,0,32,0,0,4,7,0,71,66,0,0.826306,1,0.455886,0.450691,0.018257,0.041942,0.000021,0.356329,0.009676,0.094329,0.008583,0.180405,0.000003,0.005287,0.000002,0.044165,0.001452,0.018274,0.004013,Ofast
61,41,16,0,42,14,1,37,2,1,13,0,57,4,0,61,3,13,16,46,40,32,79,2,0,0,61,0,0,0,0,0,295,81,0,0,32,0,21942,2,7,0,58,57,0,1.09561,1,0.365203,0.353823,0.010021,0.039784,0.000167,0.294797,0.007527,0.059026,0.002495,0.259579,0.000003,0.000121,0.000001,0.01585,0.003269,0.010023,0.00249,O3
45,29,12,0,30,10,1,25,2,1,9,0,41,4,0,45,3,14,12,38,26,16,58,2,0,0,45,0,0,0,0,0,175,36,0,0,24,0,0,2,7,0,47,44,0,0.790174,1,0.263367,0.472151,0.012846,0.055608,0.000022,0.36104,0.009407,0.111113,0.003488,0.278355,0.000002,0.000061,0.000001,0.020728,0.003551,0.012857,0.003477,Ofast
37,23,10,0,24,8,1,19,2,1,7,0,34,3,0,37,3,12,10,29,26,12,58,2,0,0,37,0,0,0,0,0,139,28,0,0,24,0,22067,1,7,0,44,40,0,1.316638,1,0.438882,0.365859,0.005563,0.038579,0.00001,0.28873,0.005601,0.077134,0.000032,0.269875,0.000004,0.000049,0.000001,0.008773,0.002474,0.005642,0.000004,O3
78,52,22,0,53,20,1,45,7,5,15,0,67,11,0,78,2,27,22,122,46,78,25,1,0,0,78,0,0,0,0,0,288,33,0,0,23,0,21983,0,11,0,40,50,18,0.611914,1,0.371866,0.562233,0,0.05587,0.000001,0.475067,0.000002,0.087173,0,0.270217,0.000002,0.000002,0.000002,0.000005,0,0.000002,0,O3
82,57,20,0,57,20,0,54,1,1,18,0,77,5,0,82,1,67,20,106,22,73,55,1,0,0,82,0,0,0,0,0,245,28,0,0,20,0,21970,0,36,0,44,48,9,1.000446,1,0.333485,0.344708,0.000672,0.196778,0.007339,0.212104,0.001359,0.132699,0.000392,0.336129,0.01215,0.003898,0.004022,0.013034,0.000003,0.000711,0,O3
78,38,20,1,42,15,3,32,5,2,7,0,64,14,0,78,11,27,20,113,109,1,32,1,1,2,74,4,0,0,1,1,347,55,0,0,69,0,22042,3,21,0,78,73,43,0.592184,1,0.202152,0.503123,0.000001,0.100652,0.001865,0.280382,0,0.222376,0,0.222447,0.000001,0.000001,0.000001,0.000001,0,0,0,O3
19,10,5,0,10,5,0,7,1,1,3,0,16,3,0,19,1,8,5,29,18,0,34,2,0,0,19,0,0,0,0,0,62,5,0,0,11,0,21893,1,5,0,19,19,10,2.522056,1,0.840686,0.45357,0.000089,0.162855,0.00002,0.255894,0.000045,0.197677,0.000002,0.221344,0.000036,0.000027,0.000017,0.000179,0.000002,0.000079,0,O2
64,43,17,0,44,15,1,38,3,2,13,0,55,9,0,64,3,20,17,66,21,14,58,1,0,2,41,23,0,0,1,0,256,52,0,0,18,0,21955,4,7,0,49,48,0,3.051157,1,1.017046,0.516589,0.068147,0.069461,0.000025,0.378833,0.067992,0.137768,0.000174,0.014332,0.000001,0.053644,0.000003,0.144799,0.004624,0.068162,0.000032,O3
53,35,14,0,36,12,1,31,2,1,11,0,45,8,0,53,3,16,14,52,14,9,58,2,0,0,53,0,0,0,0,0,179,32,0,0,12,0,0,3,7,0,40,39,0,2.78072,1,1.02426,0.518215,0.068575,0.069157,0.000025,0.379923,0.06842,0.138284,0.000173,0.013007,0.000006,0.053997,0.000003,0.145979,0.00466,0.068591,0.000032,O2
49,32,13,0,33,11,1,28,2,1,10,0,42,7,0,49,3,16,13,55,21,14,60,2,0,0,49,0,0,0,0,0,205,36,0,0,15,0,21927,3,7,0,50,46,0,0.531779,1,0.953463,0.5344,0.041279,0.041338,0.000042,0.431108,0.041292,0.103268,0.000016,0.273051,0.000001,0.023726,0.000003,0.119046,0.005258,0.041258,0.000012,O2
49,32,13,0,33,11,1,28,2,1,10,0,43,6,0,49,3,16,13,51,22,10,58,2,0,0,49,0,0,0,0,0,178,28,0,0,14,0,21923,3,7,0,47,44,0,3.065941,1,1.019433,0.434954,0.04568,0.051502,0.00062,0.342944,0.045731,0.092067,0.000055,0.262709,0.000009,0.045271,0.000003,0.131678,0.005707,0.045696,0.000012,O2
41,26,11,0,27,9,1,22,2,1,8,0,34,7,0,41,3,14,11,42,17,5,60,2,0,0,41,0,0,0,0,0,148,24,0,0,10,0,22065,2,7,0,38,37,0,0.684272,1,1.448911,0.482837,0.056447,0.065942,0.000067,0.353824,0.056904,0.129045,0.000012,0.01573,0.000009,0.063757,0.000004,0.172703,0.003773,0.056761,0.00001,O3
73,50,19,0,51,17,1,46,2,1,16,0,63,10,0,73,3,20,19,78,32,10,60,1,0,0,73,0,0,0,0,0,243,37,0,0,22,0,21978,5,7,0,67,64,0,1.224025,1,0.691158,0.498462,0.032365,0.063683,0.000342,0.377465,0.032342,0.121183,0.000011,0.283112,0.000003,0.029925,0.000003,0.087761,0.003865,0.032286,0.000009,Ofast
85,59,22,0,60,20,1,55,2,1,19,0,74,11,0,85,3,24,22,87,40,10,60,1,0,0,85,0,0,0,0,0,279,47,0,0,30,0,22097,7,7,0,76,67,0,2.217787,1,0.738403,0.502044,0.03401,0.064815,0.000245,0.375857,0.034142,1.252519,0.000032,0.26014,0.000002,0.030967,0.000003,0.094748,0.003952,0.033516,0.000008,Ofast
73,50,19,0,51,17,1,46,2,1,16,0,65,8,0,73,3,15,19,54,22,9,58,1,0,0,73,0,0,0,0,0,214,44,0,0,19,0,21939,2,7,1,41,39,0,2.266549,1,0.75552,0.52175,0.03313,0.699985,0.000024,0.380688,0.033054,0.1414,0.000074,0.093845,0.000004,0.028783,0.000002,0.09565,0.004532,0.033132,0.000005,O3
67,45,18,0,46,16,1,40,3,2,14,0,59,8,0,67,4,21,18,61,23,10,111,2,0,0,67,0,0,0,0,0,232,48,0,0,17,0,21971,3,11,0,48,46,0,4.796462,1,1.598059,0.530061,0.06459,0.067877,0.000175,0.399146,0.064567,0.130907,0.000169,0.089016,0.000001,0.050794,0.000005,0.195884,0.002049,0.064908,0.000015,O3
77,53,20,0,54,18,1,49,2,1,17,0,70,7,0,77,3,14,20,55,23,9,58,1,0,0,77,0,0,0,0,0,207,40,0,0,20,0,22034,2,7,1,42,40,0,2.514674,1,0.838223,0.573484,0.03718,0.076705,0.000029,0.416263,0.037137,0.15748,0.000026,0.222936,0.000004,0.0338,0.000002,0.106503,0.004582,0.037164,0.000004,O3
93,65,24,0,66,22,1,61,2,1,21,0,80,13,0,93,3,20,24,85,28,17,39,1,0,0,93,0,0,0,0,0,307,62,0,0,27,0,21896,5,7,1,59,56,0,2.507435,1,0.835812,0.571028,0.037531,0.077892,0.000029,0.413279,0.037469,0.15796,0.000082,0.242539,0.000001,0.03409,0.000003,0.107416,0.004618,0.037533,0.000004,Ofast
44,26,14,0,28,10,2,19,6,3,7,0,40,4,0,44,7,12,14,28,21,0,58,2,0,2,37,7,0,0,1,0,125,24,0,0,13,0,22063,1,7,0,31,26,0,0.684615,1,0.228092,0.545552,0.001546,0.078768,0.001631,0.365558,0.001545,0.179994,0.000001,0.32276,0.000002,0.000023,0.000001,0.002973,0.001215,0.001551,0,O1
66,41,21,0,43,17,2,30,10,7,10,0,58,8,0,66,7,14,21,39,40,0,60,1,0,2,36,16,14,0,5,0,277,69,0,0,34,0,21900,2,7,0,56,53,0,1.435393,1,0.478477,0.520359,0.01862,0.080114,0.000036,0.360242,0.018594,1.601187,0.000058,0.261276,0.000007,0.019891,0.000001,0.055634,0.001172,0.018628,0.000002,O2
53,35,14,0,36,12,1,31,2,1,11,0,44,9,0,53,3,18,14,69,36,54,58,2,0,0,53,0,0,0,0,0,335,79,0,0,32,0,0,4,7,0,71,66,0,1.367641,1,0.45588,0.450659,0.01823,0.041941,0.000021,0.356356,0.00966,0.094331,0.008581,0.180446,0.000003,0.005287,0.000002,0.044147,0.001455,0.018245,0.004021,Ofast
61,41,16,0,42,14,1,37,2,1,13,0,57,4,0,61,3,13,16,46,40,32,79,2,0,0,61,0,0,0,0,0,295,81,0,0,32,0,21942,2,7,0,58,57,0,1.095572,1,0.365192,0.353823,0.010019,0.039784,0.000167,0.294797,0.007525,0.059027,0.002495,0.259581,0.000003,0.000122,0.000001,0.015826,0.003265,0.010018,0.00249,O3
45,29,12,0,30,10,1,25,2,1,9,0,41,4,0,45,3,14,12,38,26,16,58,2,0,0,45,0,0,0,0,0,175,36,0,0,24,0,0,2,7,0,47,44,0,0.516899,1,0.606152,1.086778,0.029607,0.127997,0.00005,0.831023,0.021591,0.255754,0.008025,0.640709,0.000004,0.000141,0.000002,0.047733,0.0082,0.029685,0.008004,Ofast
37,23,10,0,24,8,1,19,2,1,7,0,34,3,0,37,3,12,10,29,26,12,58,2,0,0,37,0,0,0,0,0,139,28,0,0,24,0,22067,1,7,0,44,40,0,1.23384,1,0.438837,0.365843,0.005456,0.038577,0.00001,0.288717,0.005476,0.077128,0.000031,0.269845,0.000004,0.000049,0.000001,0.008677,0.002473,0.005561,0.000004,O3
78,52,22,0,53,20,1,45,7,5,15,0,67,11,0,78,2,27,22,122,46,78,25,1,0,0,78,0,0,0,0,0,288,33,0,0,23,0,21983,0,11,0,40,50,18,0.899243,1,0.413384,0.612966,0,0.060911,0.000001,0.517927,0,0.095037,0,0.294581,0.000002,0.000002,0.000002,0.000004,0,0.000001,0,O3
82,57,20,0,57,20,0,54,1,1,18,0,77,5,0,82,1,67,20,106,22,73,55,1,0,0,82,0,0,0,0,0,245,28,0,0,20,0,21970,0,36,0,44,48,9,0.98844,1,0.329487,0.34452,0.001401,0.197201,0.007,0.212284,0.000752,0.132925,0.000093,0.339701,0.012551,0.003898,0.004166,0.012694,0.000003,0.000476,0,O3
78,38,20,1,42,15,3,32,5,2,7,0,64,14,0,78,11,27,20,113,109,1,32,1,1,2,74,4,0,0,1,1,347,55,0,0,69,0,22042,3,21,0,78,73,43,0.825996,1,0.707713,1.112476,0.000003,0.342953,0.006354,0.955841,0,0.758443,0,0.759199,0.000003,0.000003,0.000002,0.000004,0,0,0,O3
19,10,5,0,10,5,0,7,1,1,3,0,16,3,0,19,1,8,5,29,18,0,34,2,0,0,19,0,0,0,0,0,62,5,0,0,11,0,21893,1,5,0,19,19,10,2.523056,1,0.841018,0.453569,0.000143,0.162855,0.00002,0.255895,0.000068,0.19768,0.000002,0.221351,0.000037,0.000027,0.000017,0.00021,0.000002,0.000101,0,O2
64,43,17,0,44,15,1,38,3,2,13,0,55,9,0,64,3,20,17,66,21,14,58,1,0,2,41,23,0,0,1,0,256,52,0,0,18,0,21955,4,7,0,49,48,0,3.051015,1,1.01701,0.516599,0.068152,0.069463,0.000025,0.378833,0.06799,0.137769,0.000173,0.014373,0,0.053645,0.000003,0.144809,0.004633,0.068165,0.000032,O3
53,35,14,0,36,12,1,31,2,1,11,0,45,8,0,53,3,16,14,52,14,9,58,2,0,0,53,0,0,0,0,0,179,32,0,0,12,0,0,3,7,0,40,39,0,2.78035,1,1.024133,0.518208,0.068583,0.069156,0.000025,0.379922,0.068407,0.138284,0.000171,0.01295,0.000005,0.053997,0.000003,0.145971,0.004656,0.06859,0.000032,O2
49,32,13,0,33,11,1,28,2,1,10,0,42,7,0,49,3,16,13,55,21,14,60,2,0,0,49,0,0,0,0,0,205,36,0,0,15,0,21927,3,7,0,50,46,0,2.860684,1,0.953577,0.534625,0.041311,0.041369,0.000042,0.431028,0.041318,0.103249,0.000016,0.272863,0.000001,0.023744,0.000003,0.119061,0.00525,0.041272,0.000012,O2
49,32,13,0,33,11,1,28,2,1,10,0,43,6,0,49,3,16,13,51,22,10,58,2,0,0,49,0,0,0,0,0,178,28,0,0,14,0,21923,3,7,0,47,44,0,3.065732,1,1.019848,0.434973,0.045757,0.051503,0.00062,0.342928,0.045658,0.092063,0.000052,0.262676,0.000001,0.045271,0.000003,0.131765,0.005698,0.04574,0.000012,O2
41,26,11,0,27,9,1,22,2,1,8,0,34,7,0,41,3,14,11,42,17,5,60,2,0,0,41,0,0,0,0,0,148,24,0,0,10,0,22065,2,7,0,38,37,0,4.348119,1,1.449204,0.482868,0.056978,0.065947,0.000067,0.353826,0.05665,0.129044,0.000012,0.015812,0.000011,0.063758,0.000004,0.172285,0.003775,0.056304,0.000009,O3
73,50,19,0,51,17,1,46,2,1,16,0,63,10,0,73,3,20,19,78,32,10,60,1,0,0,73,0,0,0,0,0,243,37,0,0,22,0,21978,5,7,0,67,64,0,2.078053,1,0.691605,0.498597,0.032351,0.063693,0.000342,0.377458,0.032309,0.121183,0.000011,0.283088,0.000003,0.029922,0.000003,0.087799,0.003848,0.032347,0.000009,Ofast
85,59,22,0,60,20,1,55,2,1,19,0,74,11,0,85,3,24,22,87,40,10,60,1,0,0,85,0,0,0,0,0,279,47,0,0,30,0,22097,7,7,0,76,67,0,2.213679,1,0.73695,0.501139,0.034258,0.064733,0.000245,0.375917,0.034032,0.125274,0.000032,0.260266,0.000003,0.030968,0.000003,0.094916,0.003948,0.033691,0.000008,Ofast
73,50,19,0,51,17,1,46,2,1,16,0,65,8,0,73,3,15,19,54,22,9,58,1,0,0,73,0,0,0,0,0,214,44,0,0,19,0,21939,2,7,1,41,39,0,0.265623,1,0.832801,0.575225,0.036515,0.771731,0.000027,0.419331,0.036436,0.155734,0.000081,0.102344,0.000004,0.031726,0.000002,0.105435,0.004992,0.036519,0.000005,O3
67,45,18,0,46,16,1,40,3,2,14,0,59,8,0,67,4,21,18,61,23,10,111,2,0,0,67,0,0,0,0,0,232,48,0,0,17,0,21971,3,11,0,48,46,0,4.794991,1,1.597362,0.529984,0.064396,0.067863,0.000175,0.399126,0.064532,0.130909,0.000163,0.088926,0.000001,0.050662,0.000004,0.19578,0.002039,0.064841,0.000015,O3
77,53,20,0,54,18,1,49,2,1,17,0,70,7,0,77,3,14,20,55,23,9,58,1,0,0,77,0,0,0,0,0,207,40,0,0,20,0,22034,2,7,1,42,40,0,0.415974,1,0.838405,0.573792,0.037179,0.076735,0.000029,0.41621,0.037147,0.157448,0.000025,0.222863,0.000004,0.033798,0.000002,0.106511,0.004577,0.037162,0.000004,O3
93,65,24,0,66,22,1,61,2,1,21,0,80,13,0,93,3,20,24,85,28,17,39,1,0,0,93,0,0,0,0,0,307,62,0,0,27,0,21896,5,7,1,59,56,0,0.115738,1,0.835526,0.570968,0.037529,0.077902,0.000029,0.413327,0.037432,0.158,0.000082,0.242557,0.000001,0.034087,0.000003,0.107357,0.004611,0.037519,0.000004,Ofast
44,26,14,0,28,10,2,19,6,3,7,0,40,4,0,44,7,12,14,28,21,0,58,2,0,2,37,7,0,0,1,0,125,24,0,0,13,0,22063,1,7,0,31,26,0,0.111598,1,0.643275,1.538207,0.004379,0.222088,0.004598,1.030715,0.004391,0.507509,0.000002,0.910051,0.000006,0.000063,0.000002,0.008414,0.003426,0.00439,0.000001,O1
66,41,21,0,43,17,2,30,10,7,10,0,58,8,0,66,7,14,21,39,40,0,60,1,0,2,36,16,14,0,5,0,277,69,0,0,34,0,21900,2,7,0,56,53,0,0.088253,1,0.478423,0.520363,0.018631,0.080115,0.000036,0.360243,0.018542,0.160119,0.000056,0.26128,0.000006,0.019889,0.000001,0.05564,0.001177,0.018643,0.000002,O2
53,35,14,0,36,12,1,31,2,1,11,0,44,9,0,53,3,18,14,69,36,54,58,2,0,0,53,0,0,0,0,0,335,79,0,0,32,0,0,4,7,0,71,66,0,0.104808,1,0.455991,0.45066,0.018202,0.041941,0.000021,0.356349,0.009668,0.094332,0.008583,0.180441,0.000003,0.005287,0.000002,0.04415,0.001455,0.018257,0.004014,Ofast
61,41,16,0,42,14,1,37,2,1,13,0,57,4,0,61,3,13,16,46,40,32,79,2,0,0,61,0,0,0,0,0,295,81,0,0,32,0,21942,2,7,0,58,57,0,0.533804,1,0.36518,0.353822,0.010016,0.039784,0.000167,0.294796,0.007525,0.059026,0.002493,0.259576,0.000002,0.000121,0.000001,0.015863,0.003281,0.01002,0.00249,O3
45,29,12,0,30,10,1,25,2,1,9,0,41,4,0,45,3,14,12,38,26,16,58,2,0,0,45,0,0,0,0,0,175,36,0,0,24,0,0,2,7,0,47,44,0,0.762956,1,0.458893,0.819934,0.022489,0.096569,0.000037,0.626978,0.016423,0.192958,0.006053,0.483382,0.000003,0.000106,0.000001,0.036074,0.006188,0.022441,0.006039,Ofast
37,23,10,0,24,8,1,19,2,1,7,0,34,3,0,37,3,12,10,29,26,12,58,2,0,0,37,0,0,0,0,0,139,28,0,0,24,0,22067,1,7,0,44,40,0,0.076402,1,0.438726,0.365825,0.005348,0.038575,0.00001,0.288703,0.005388,0.077121,0.000032,0.269813,0.000004,0.000049,0.000001,0.008504,0.002467,0.005416,0.000004,O3
78,52,22,0,53,20,1,45,7,5,15,0,67,11,0,78,2,27,22,122,46,78,25,1,0,0,78,0,0,0,0,0,288,33,0,0,23,0,21983,0,11,0,40,50,18,1.234161,1,0.406844,0.562241,0.000002,0.055871,0.000001,0.475063,0,0.087172,0,0.270207,0.000002,0.000002,0.000002,0.000004,0,0.000001,0,O3
82,57,20,0,57,20,0,54,1,1,18,0,77,5,0,82,1,67,20,106,22,73,55,1,0,0,82,0,0,0,0,0,245,28,0,0,20,0,21970,0,36,0,44,48,9,0.985242,1,0.32842,0.345182,0.001277,0.197198,0.007173,0.212119,0.001203,0.13269,0.000245,0.336312,0.012138,0.003861,0.004022,0.012745,0.000003,0.000831,0,O3
78,38,20,1,42,15,3,32,5,2,7,0,64,14,0,78,11,27,20,113,109,1,32,1,1,2,74,4,0,0,1,1,347,55,0,0,69,0,22042,3,21,0,78,73,43,0.5948,1,0.216376,0.503118,0,0.100652,0.001865,0.280528,0.000001,0.222595,0,0.222811,0.000001,0.000001,0.000001,0.000001,0,0,0,O3
19,10,5,0,10,5,0,7,1,1,3,0,16,3,0,19,1,8,5,29,18,0,34,2,0,0,19,0,0,0,0,0,62,5,0,0,11,0,21893,1,5,0,19,19,10,2.52415,1,0.841384,0.453568,0.000182,0.162855,0.000021,0.255896,0.000026,0.197678,0,0.221341,0.000039,0.000027,0.000017,0.000176,0.000001,0.000086,0,O2
64,43,17,0,44,15,1,38,3,2,13,0,55,9,0,64,3,20,17,66,21,14,58,1,0,2,41,23,0,0,1,0,256,52,0,0,18,0,21955,4,7,0,49,48,0,3.051244,1,1.017086,0.516594,0.068155,0.069463,0.000025,0.378835,0.067986,0.137771,0.000168,0.014379,0,0.053646,0.000003,0.144795,0.004636,0.068149,0.000032,O3
53,35,14,0,36,12,1,31,2,1,11,0,45,8,0,53,3,16,14,52,14,9,58,2,0,0,53,0,0,0,0,0,179,32,0,0,12,0,0,3,7,0,40,39,0,3.072669,1,1.024223,0.518207,0.0686,0.069156,0.000025,0.379917,0.068421,0.138282,0.000176,0.012918,0.000005,0.053998,0.000003,0.146007,0.004648,0.068586,0.000032,O2
49,32,13,0,33,11,1,28,2,1,10,0,42,7,0,49,3,16,13,55,21,14,60,2,0,0,49,0,0,0,0,0,205,36,0,0,15,0,21927,3,7,0,50,46,0,2.861203,1,0.953726,0.534322,0.041203,0.04133,0.000042,0.431427,0.041281,0.103428,0.000016,0.27378,0.000001,0.023735,0.000003,0.11911,0.005246,0.041292,0.000012,O2
49,32,13,0,33,11,1,28,2,1,10,0,43,6,0,49,3,16,13,51,22,10,58,2,0,0,49,0,0,0,0,0,178,28,0,0,14,0,21923,3,7,0,47,44,0,3.065272,1,1.019849,0.434941,0.045737,0.051501,0.000619,0.342958,0.045779,0.092072,0.000052,0.262758,0.000001,0.045273,0.000003,0.131696,0.005691,0.045667,0.000012,O2
41,26,11,0,27,9,1,22,2,1,8,0,34,7,0,41,3,14,11,42,17,5,60,2,0,0,41,0,0,0,0,0,148,24,0,0,10,0,22065,2,7,0,38,37,0,4.349205,1,1.449738,0.482872,0.056557,0.065947,0.000067,0.353854,0.056867,0.129045,0.000012,0.015877,0.00001,0.063757,0.000004,0.172827,0.003763,0.056795,0.000009,O3
73,50,19,0,51,17,1,46,2,1,16,0,63,10,0,73,3,20,19,78,32,10,60,1,0,0,73,0,0,0,0,0,243,37,0,0,22,0,21978,5,7,0,67,64,0,2.077021,1,0.690877,0.498609,0.032402,0.063694,0.000342,0.377449,0.03239,0.121177,0.000011,0.283067,0.000003,0.029922,0.000003,0.087904,0.003865,0.032409,0.000009,Ofast
85,59,22,0,60,20,1,55,2,1,19,0,74,11,0,85,3,24,22,87,40,10,60,1,0,0,85,0,0,0,0,0,279,47,0,0,30,0,22097,7,7,0,76,67,0,2.213581,1,0.737107,0.500974,0.034427,0.064715,0.000244,0.375703,0.034435,0.125201,0.000031,0.259867,0.000003,0.03096,0.000003,0.095592,0.003949,0.034328,0.000008,Ofast
73,50,19,0,51,17,1,46,2,1,16,0,65,8,0,73,3,15,19,54,22,9,58,1,0,0,73,0,0,0,0,0,214,44,0,0,19,0,21939,2,7,1,41,39,0,2.266623,1,0.755548,0.521807,0.033116,0.070003,0.000023,0.380778,0.033042,0.141447,0.000077,0.094223,0.000004,0.028785,0.000002,0.095653,0.004531,0.033117,0.000005,O3
67,45,18,0,46,16,1,40,3,2,14,0,59,8,0,67,4,21,18,61,23,10,111,2,0,0,67,0,0,0,0,0,232,48,0,0,17,0,21971,3,11,0,48,46,0,4.794849,1,1.597355,0.529841,0.063633,0.067842,0.000175,0.399024,0.063791,0.130901,0.000169,0.088314,0.000001,0.050506,0.000005,0.195003,0.002085,0.064019,0.000015,O3
